日期,代码,name,收盘,涨幅%,量比,换手%,信号强度,5日内最高收益%,操作建议
2021-07-22,605050,福然德,11.19,3.61,4.0,6.64,极强 (⭐⭐⭐⭐⭐),0.45,极强抢筹；若3日无收益或破触发日最低价则离场
2021-07-22,603333,尚纬股份,7.85,6.66,3.92,5.33,极强 (⭐⭐⭐⭐⭐),2.17,极强抢筹；若3日无收益或破触发日最低价则离场
2021-07-22,600770,综艺股份,6.91,5.5,3.46,5.68,极强 (⭐⭐⭐⭐⭐),2.89,极强抢筹；若3日无收益或破触发日最低价则离场
2021-07-22,605218,伟时电子,14.62,3.76,3.4,9.46,极强 (⭐⭐⭐⭐⭐),4.65,极强抢筹；若3日无收益或破触发日最低价则离场
2021-07-15,002823,凯中精密,11.68,4.85,3.02,6.07,极强 (⭐⭐⭐⭐⭐),1.97,极强抢筹；若3日无收益或破触发日最低价则离场
2021-06-29,605366,宏柏新材,11.94,4.55,3.57,10.16,极强 (⭐⭐⭐⭐⭐),4.44,极强抢筹；若3日无收益或破触发日最低价则离场
2021-06-25,605066,天正电气,13.53,5.54,4.1,8.19,极强 (⭐⭐⭐⭐⭐),-0.3,极强抢筹；若3日无收益或破触发日最低价则离场
2021-06-17,002530,金财互联,8.79,6.03,3.89,5.98,极强 (⭐⭐⭐⭐⭐),45.39,极强抢筹；若3日无收益或破触发日最低价则离场
2021-06-16,002137,实益达,6.92,4.06,3.07,8.86,极强 (⭐⭐⭐⭐⭐),-0.29,极强抢筹；若3日无收益或破触发日最低价则离场
2021-06-10,002063,远光软件,9.87,4.56,3.05,6.54,极强 (⭐⭐⭐⭐⭐),0.1,极强抢筹；若3日无收益或破触发日最低价则离场
2021-05-31,603138,海量数据,13.21,4.34,3.26,5.35,极强 (⭐⭐⭐⭐⭐),4.24,极强抢筹；若3日无收益或破触发日最低价则离场
2021-05-28,002279,久其软件,5.26,3.75,3.56,5.94,极强 (⭐⭐⭐⭐⭐),1.14,极强抢筹；若3日无收益或破触发日最低价则离场
2021-05-20,605299,舒华体育,14.53,7.55,3.16,45.63,极强 (⭐⭐⭐⭐⭐),0.48,极强抢筹；若3日无收益或破触发日最低价则离场
2021-05-12,002324,普利特,18.28,5.79,3.37,5.87,极强 (⭐⭐⭐⭐⭐),0.49,极强抢筹；若3日无收益或破触发日最低价则离场
2021-05-10,002114,罗平锌电,7.13,4.55,3.67,9.01,极强 (⭐⭐⭐⭐⭐),-2.24,极强抢筹；若3日无收益或破触发日最低价则离场
2021-05-10,600985,淮北矿业,13.75,6.59,3.24,11.03,极强 (⭐⭐⭐⭐⭐),-3.42,极强抢筹；若3日无收益或破触发日最低价则离场
2021-04-30,000829,天音控股,6.92,3.75,3.43,5.34,极强 (⭐⭐⭐⭐⭐),6.94,极强抢筹；若3日无收益或破触发日最低价则离场
2021-04-19,002413,雷科防务,6.58,4.44,3.38,5.43,极强 (⭐⭐⭐⭐⭐),14.44,极强抢筹；若3日无收益或破触发日最低价则离场
2021-04-16,002198,嘉应制药,6.24,7.22,3.59,5.91,极强 (⭐⭐⭐⭐⭐),14.74,极强抢筹；若3日无收益或破触发日最低价则离场
2021-04-13,000702,正虹科技,5.56,3.93,3.11,6.06,极强 (⭐⭐⭐⭐⭐),-0.18,极强抢筹；若3日无收益或破触发日最低价则离场
2021-03-25,000565,渝三峡Ａ,5.79,5.85,3.36,8.57,极强 (⭐⭐⭐⭐⭐),17.44,极强抢筹；若3日无收益或破触发日最低价则离场
2021-03-22,000650,仁和药业,7.13,6.74,3.66,6.31,极强 (⭐⭐⭐⭐⭐),1.26,极强抢筹；若3日无收益或破触发日最低价则离场
2021-03-16,002334,英威腾,5.63,3.87,3.39,7.84,极强 (⭐⭐⭐⭐⭐),0.0,极强抢筹；若3日无收益或破触发日最低价则离场
2021-03-03,002057,中钢天源,7.7,4.62,3.07,6.94,极强 (⭐⭐⭐⭐⭐),6.23,极强抢筹；若3日无收益或破触发日最低价则离场
2021-03-02,603477,巨星农牧,14.99,5.49,3.09,7.19,极强 (⭐⭐⭐⭐⭐),12.07,极强抢筹；若3日无收益或破触发日最低价则离场
2021-02-02,002184,海得控制,16.69,8.03,3.07,10.56,极强 (⭐⭐⭐⭐⭐),7.55,极强抢筹；若3日无收益或破触发日最低价则离场
2021-01-14,002185,华天科技,15.97,6.75,3.42,12.08,极强 (⭐⭐⭐⭐⭐),2.07,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-25,603693,江苏新能,13.7,5.22,3.14,9.14,极强 (⭐⭐⭐⭐⭐),1.09,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-23,603693,江苏新能,13.12,7.01,3.85,8.56,极强 (⭐⭐⭐⭐⭐),5.56,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-16,600419,天润乳业,16.82,5.39,3.11,6.63,极强 (⭐⭐⭐⭐⭐),0.36,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-08,000821,京山轻机,7.67,5.79,3.18,6.16,极强 (⭐⭐⭐⭐⭐),4.04,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-01,002966,苏州银行,8.22,4.85,3.7,5.91,极强 (⭐⭐⭐⭐⭐),2.19,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-01,600908,无锡银行,6.33,5.5,3.42,5.04,极强 (⭐⭐⭐⭐⭐),1.74,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-01,000528,柳    工,8.19,5.54,3.29,5.17,极强 (⭐⭐⭐⭐⭐),2.56,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-01,000567,海德股份,10.44,7.63,3.24,6.04,极强 (⭐⭐⭐⭐⭐),1.53,极强抢筹；若3日无收益或破触发日最低价则离场
2020-12-01,601577,长沙银行,10.18,4.62,3.04,6.03,极强 (⭐⭐⭐⭐⭐),6.88,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-27,000702,正虹科技,5.6,4.67,3.43,5.24,极强 (⭐⭐⭐⭐⭐),12.68,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-24,002893,京能热力,9.85,4.12,3.05,5.27,极强 (⭐⭐⭐⭐⭐),4.47,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-16,002404,嘉欣丝绸,7.83,4.96,3.25,8.77,极强 (⭐⭐⭐⭐⭐),1.15,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-16,600189,泉阳泉,9.8,5.15,3.17,13.82,极强 (⭐⭐⭐⭐⭐),21.02,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-12,002136,安 纳 达,10.15,3.89,3.74,5.91,极强 (⭐⭐⭐⭐⭐),10.44,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-12,601233,桐昆股份,18.4,3.78,3.53,9.68,极强 (⭐⭐⭐⭐⭐),22.45,极强抢筹；若3日无收益或破触发日最低价则离场
2020-11-12,603901,永创智能,11.28,5.42,3.46,5.08,极强 (⭐⭐⭐⭐⭐),-0.35,极强抢筹；若3日无收益或破触发日最低价则离场
2020-10-28,605158,华达新材,12.8,5.26,4.29,14.56,极强 (⭐⭐⭐⭐⭐),-0.47,极强抢筹；若3日无收益或破触发日最低价则离场
2020-10-22,002406,远东传动,7.68,4.92,3.54,6.2,极强 (⭐⭐⭐⭐⭐),2.73,极强抢筹；若3日无收益或破触发日最低价则离场
2020-10-21,002910,庄园牧场,11.48,4.27,3.36,13.92,极强 (⭐⭐⭐⭐⭐),0.96,极强抢筹；若3日无收益或破触发日最低价则离场
2020-10-16,603880,南卫股份,15.7,8.35,4.22,5.81,极强 (⭐⭐⭐⭐⭐),2.04,极强抢筹；若3日无收益或破触发日最低价则离场
2020-09-16,002378,章源钨业,6.16,4.23,3.69,9.69,极强 (⭐⭐⭐⭐⭐),-2.27,极强抢筹；若3日无收益或破触发日最低价则离场
2020-09-16,600579,中化装备,7.3,5.04,3.63,10.15,极强 (⭐⭐⭐⭐⭐),-0.27,极强抢筹；若3日无收益或破触发日最低价则离场
2020-09-11,002300,太阳电缆,6.91,6.64,3.08,5.01,极强 (⭐⭐⭐⭐⭐),1.3,极强抢筹；若3日无收益或破触发日最低价则离场
2020-09-04,600272,开开实业,9.46,5.7,3.59,7.29,极强 (⭐⭐⭐⭐⭐),5.5,极强抢筹；若3日无收益或破触发日最低价则离场
2020-08-14,002144,宏达高科,11.4,3.92,3.02,7.8,极强 (⭐⭐⭐⭐⭐),3.07,极强抢筹；若3日无收益或破触发日最低价则离场
2020-08-04,600889,南京化纤,7.7,3.91,3.04,5.28,极强 (⭐⭐⭐⭐⭐),1.82,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-31,600810,神马股份,8.98,8.45,3.52,11.59,极强 (⭐⭐⭐⭐⭐),4.68,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-27,600989,宝丰能源,10.12,7.43,3.12,11.3,极强 (⭐⭐⭐⭐⭐),7.21,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-17,002771,真视通,14.97,8.4,3.21,12.32,极强 (⭐⭐⭐⭐⭐),2.07,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-15,603006,联明股份,12.16,8.38,4.21,6.11,极强 (⭐⭐⭐⭐⭐),0.66,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-13,603616,韩建河山,8.27,7.68,3.5,7.9,极强 (⭐⭐⭐⭐⭐),1.21,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-13,002229,鸿博股份,7.96,5.43,3.47,7.04,极强 (⭐⭐⭐⭐⭐),3.27,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-09,600929,雪天盐业,7.14,4.69,3.5,8.77,极强 (⭐⭐⭐⭐⭐),6.86,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-09,603386,骏亚科技,15.74,3.62,3.09,13.87,极强 (⭐⭐⭐⭐⭐),0.38,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-08,002917,金奥博,11.2,6.57,3.76,20.32,极强 (⭐⭐⭐⭐⭐),3.57,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-08,600929,雪天盐业,6.82,4.6,3.6,7.72,极强 (⭐⭐⭐⭐⭐),11.88,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-08,600879,航天电子,7.36,6.51,3.14,5.12,极强 (⭐⭐⭐⭐⭐),2.99,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-07,603278,大业股份,8.82,7.96,3.19,6.65,极强 (⭐⭐⭐⭐⭐),4.31,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-06,002054,德美化工,7.16,3.62,3.19,5.57,极强 (⭐⭐⭐⭐⭐),3.91,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-06,002939,长城证券,15.3,8.43,3.15,8.47,极强 (⭐⭐⭐⭐⭐),11.5,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-06,600678,四川金顶,6.59,4.6,3.08,7.07,极强 (⭐⭐⭐⭐⭐),24.13,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-06,600668,尖峰集团,15.85,4.62,3.02,6.1,极强 (⭐⭐⭐⭐⭐),7.0,极强抢筹；若3日无收益或破触发日最低价则离场
2020-07-03,601555,东吴证券,9.7,7.42,3.38,5.33,极强 (⭐⭐⭐⭐⭐),21.24,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-30,603915,国茂股份,15.37,7.03,3.52,9.26,极强 (⭐⭐⭐⭐⭐),7.35,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-29,603915,国茂股份,14.36,3.83,3.01,6.65,极强 (⭐⭐⭐⭐⭐),13.51,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-24,002614,奥佳华,10.22,3.34,3.3,10.0,极强 (⭐⭐⭐⭐⭐),15.17,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-23,002182,宝武镁业,9.36,6.48,3.37,6.76,极强 (⭐⭐⭐⭐⭐),9.72,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-22,603289,泰瑞机器,10.27,4.58,4.2,11.49,极强 (⭐⭐⭐⭐⭐),0.0,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-19,603903,中持股份,19.52,6.43,3.05,9.91,极强 (⭐⭐⭐⭐⭐),-1.95,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-18,603289,泰瑞机器,8.93,5.18,3.11,5.35,极强 (⭐⭐⭐⭐⭐),15.01,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-17,002633,申科股份,9.57,5.51,3.8,5.84,极强 (⭐⭐⭐⭐⭐),-0.94,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-05,603269,海鸥股份,14.97,3.53,4.17,5.58,极强 (⭐⭐⭐⭐⭐),11.16,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-05,603917,合力科技,11.1,5.71,3.17,11.46,极强 (⭐⭐⭐⭐⭐),6.76,极强抢筹；若3日无收益或破触发日最低价则离场
2020-06-03,603110,东方材料,15.83,4.21,3.01,9.01,极强 (⭐⭐⭐⭐⭐),0.57,极强抢筹；若3日无收益或破触发日最低价则离场
2020-05-28,600662,外服控股,8.75,5.17,3.78,13.73,极强 (⭐⭐⭐⭐⭐),8.8,极强抢筹；若3日无收益或破触发日最低价则离场
2020-05-22,600771,广誉远,14.37,3.75,4.27,7.39,极强 (⭐⭐⭐⭐⭐),10.72,极强抢筹；若3日无收益或破触发日最低价则离场
2020-04-16,002866,传艺科技,14.18,6.22,4.45,26.81,极强 (⭐⭐⭐⭐⭐),14.17,极强抢筹；若3日无收益或破触发日最低价则离场
2020-04-16,603386,骏亚科技,15.33,8.26,3.03,10.69,极强 (⭐⭐⭐⭐⭐),-0.07,极强抢筹；若3日无收益或破触发日最低价则离场
2020-04-10,000524,岭南控股,7.03,5.71,3.83,5.04,极强 (⭐⭐⭐⭐⭐),15.93,极强抢筹；若3日无收益或破触发日最低价则离场
2020-04-09,002059,云南旅游,5.4,6.93,3.07,5.04,极强 (⭐⭐⭐⭐⭐),-1.48,极强抢筹；若3日无收益或破触发日最低价则离场
2020-03-19,603088,宁波精达,10.14,7.42,3.41,5.68,极强 (⭐⭐⭐⭐⭐),2.17,极强抢筹；若3日无收益或破触发日最低价则离场
2020-03-12,600475,华光环能,10.48,6.29,3.21,6.42,极强 (⭐⭐⭐⭐⭐),6.11,极强抢筹；若3日无收益或破触发日最低价则离场
2020-03-04,603357,设计总院,11.81,5.92,3.23,11.01,极强 (⭐⭐⭐⭐⭐),2.62,极强抢筹；若3日无收益或破触发日最低价则离场
2020-03-03,002165,红 宝 丽,5.16,5.95,3.03,5.41,极强 (⭐⭐⭐⭐⭐),9.3,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-25,002184,海得控制,13.24,6.43,4.3,19.6,极强 (⭐⭐⭐⭐⭐),-3.4,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-25,600522,中天科技,9.56,4.82,3.51,7.94,极强 (⭐⭐⭐⭐⭐),3.14,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-24,600522,中天科技,9.12,6.79,3.0,5.79,极强 (⭐⭐⭐⭐⭐),8.11,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-14,603066,音飞储存,9.16,6.14,3.1,8.62,极强 (⭐⭐⭐⭐⭐),6.44,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-05,002661,克明食品,13.6,4.37,3.77,6.43,极强 (⭐⭐⭐⭐⭐),10.22,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-05,000930,中粮科技,7.83,5.1,3.64,8.23,极强 (⭐⭐⭐⭐⭐),16.22,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-05,002221,东华能源,10.12,6.75,3.5,6.17,极强 (⭐⭐⭐⭐⭐),10.57,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-05,603108,润达医疗,12.36,5.01,3.14,5.01,极强 (⭐⭐⭐⭐⭐),3.96,极强抢筹；若3日无收益或破触发日最低价则离场
2020-02-04,000930,中粮科技,7.45,7.19,3.8,7.25,极强 (⭐⭐⭐⭐⭐),22.15,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-21,002826,易明医药,11.26,5.83,3.69,5.92,极强 (⭐⭐⭐⭐⭐),0.36,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-13,600802,福建水泥,9.59,8.0,3.3,13.19,极强 (⭐⭐⭐⭐⭐),14.18,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-03,002763,汇洁股份,9.08,3.18,4.32,6.68,极强 (⭐⭐⭐⭐⭐),2.86,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-03,600596,新安股份,10.45,4.6,4.09,6.96,极强 (⭐⭐⭐⭐⭐),4.5,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-03,000505,京粮控股,5.94,5.69,3.1,6.12,极强 (⭐⭐⭐⭐⭐),5.22,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-02,002763,汇洁股份,8.8,5.9,4.12,5.08,极强 (⭐⭐⭐⭐⭐),6.14,极强抢筹；若3日无收益或破触发日最低价则离场
2020-01-02,603356,华菱精工,13.55,5.69,4.01,6.62,极强 (⭐⭐⭐⭐⭐),1.7,极强抢筹；若3日无收益或破触发日最低价则离场
2019-12-31,603598,引力传媒,16.99,8.29,4.35,15.99,极强 (⭐⭐⭐⭐⭐),45.26,极强抢筹；若3日无收益或破触发日最低价则离场
2019-12-25,603617,君禾股份,14.28,3.85,4.14,15.65,极强 (⭐⭐⭐⭐⭐),9.24,极强抢筹；若3日无收益或破触发日最低价则离场
2019-12-24,600711,盛屯矿业,5.12,6.22,3.42,5.81,极强 (⭐⭐⭐⭐⭐),6.64,极强抢筹；若3日无收益或破触发日最低价则离场
2019-12-16,000507,珠海港,6.6,3.29,3.12,6.11,极强 (⭐⭐⭐⭐⭐),3.03,极强抢筹；若3日无收益或破触发日最低价则离场
2019-12-13,601878,浙商证券,9.01,6.0,4.32,5.23,极强 (⭐⭐⭐⭐⭐),24.08,极强抢筹；若3日无收益或破触发日最低价则离场
2019-12-02,600359,新农开发,5.83,3.55,3.47,10.85,极强 (⭐⭐⭐⭐⭐),2.06,极强抢筹；若3日无收益或破触发日最低价则离场
2019-11-25,000789,万年青,10.68,4.71,3.42,8.73,极强 (⭐⭐⭐⭐⭐),-1.12,极强抢筹；若3日无收益或破触发日最低价则离场
2019-11-19,603229,奥翔药业,16.73,5.49,3.04,8.62,极强 (⭐⭐⭐⭐⭐),12.37,极强抢筹；若3日无收益或破触发日最低价则离场
2019-11-07,603677,奇精机械,12.88,6.36,3.7,11.47,极强 (⭐⭐⭐⭐⭐),-0.39,极强抢筹；若3日无收益或破触发日最低价则离场
2019-11-06,603878,武进不锈,10.59,4.03,3.01,6.13,极强 (⭐⭐⭐⭐⭐),3.4,极强抢筹；若3日无收益或破触发日最低价则离场
2019-11-04,002774,快意电梯,8.71,4.19,3.25,7.17,极强 (⭐⭐⭐⭐⭐),2.87,极强抢筹；若3日无收益或破触发日最低价则离场
2019-11-01,600846,同济科技,8.89,5.71,4.31,7.37,极强 (⭐⭐⭐⭐⭐),0.67,极强抢筹；若3日无收益或破触发日最低价则离场
2019-09-16,603725,天安新材,8.4,6.46,3.59,5.9,极强 (⭐⭐⭐⭐⭐),-0.36,极强抢筹；若3日无收益或破触发日最低价则离场
2019-09-11,000958,电投产融,6.75,7.83,3.04,6.74,极强 (⭐⭐⭐⭐⭐),0.3,极强抢筹；若3日无收益或破触发日最低价则离场
2019-09-06,601990,南京证券,8.63,7.61,3.07,7.82,极强 (⭐⭐⭐⭐⭐),11.7,极强抢筹；若3日无收益或破触发日最低价则离场
2019-08-29,603035,常熟汽饰,9.47,6.4,3.66,5.68,极强 (⭐⭐⭐⭐⭐),-0.11,极强抢筹；若3日无收益或破触发日最低价则离场
2019-08-21,002836,新宏泽,15.02,3.37,3.21,8.73,极强 (⭐⭐⭐⭐⭐),3.2,极强抢筹；若3日无收益或破触发日最低价则离场
2019-08-15,002591,恒大高新,8.4,5.26,3.17,7.79,极强 (⭐⭐⭐⭐⭐),4.29,极强抢筹；若3日无收益或破触发日最低价则离场
2019-08-01,002609,捷顺科技,9.44,7.39,3.31,6.78,极强 (⭐⭐⭐⭐⭐),-0.64,极强抢筹；若3日无收益或破触发日最低价则离场
2019-06-21,603098,森特股份,12.4,5.44,3.67,8.19,极强 (⭐⭐⭐⭐⭐),8.31,极强抢筹；若3日无收益或破触发日最低价则离场
2019-06-20,603928,兴业股份,14.1,6.9,4.48,7.76,极强 (⭐⭐⭐⭐⭐),0.14,极强抢筹；若3日无收益或破触发日最低价则离场
2019-06-19,603177,德创环保,11.34,6.88,4.14,14.5,极强 (⭐⭐⭐⭐⭐),18.96,极强抢筹；若3日无收益或破触发日最低价则离场
2019-04-16,601019,山东出版,9.45,6.9,3.62,8.68,极强 (⭐⭐⭐⭐⭐),3.39,极强抢筹；若3日无收益或破触发日最低价则离场
2019-04-16,603906,龙蟠科技,11.09,7.67,3.51,13.18,极强 (⭐⭐⭐⭐⭐),22.63,极强抢筹；若3日无收益或破触发日最低价则离场
2019-04-12,000995,皇台酒业,6.67,5.04,3.07,12.04,极强 (⭐⭐⭐⭐⭐),27.74,极强抢筹；若3日无收益或破触发日最低价则离场
2019-04-10,002099,海翔药业,10.69,6.79,3.25,12.79,极强 (⭐⭐⭐⭐⭐),10.01,极强抢筹；若3日无收益或破触发日最低价则离场
2019-02-27,002758,浙农股份,10.17,7.85,4.11,7.01,极强 (⭐⭐⭐⭐⭐),1.28,极强抢筹；若3日无收益或破触发日最低价则离场
2019-02-25,603269,海鸥股份,16.17,3.52,3.87,12.7,极强 (⭐⭐⭐⭐⭐),-0.49,极强抢筹；若3日无收益或破触发日最低价则离场
2019-02-25,601002,晋亿实业,7.01,7.68,3.4,5.9,极强 (⭐⭐⭐⭐⭐),6.85,极强抢筹；若3日无收益或破触发日最低价则离场
2019-02-25,000650,仁和药业,6.14,4.07,3.33,6.37,极强 (⭐⭐⭐⭐⭐),3.26,极强抢筹；若3日无收益或破触发日最低价则离场
